pattern_idx,overall_bitwise_fraction_diff,per_gate_mean_hamming,counted_bits_total,counted_gates_total,final_accuracy,final_hard_loss,per_layer_bitwise_fraction_diff
186,0.2535601265822785,0.2535601258277893,2528,158,0.990234375,20.0,"[0.17266948521137238, 0.3083333373069763, 0.3165322542190552, 0.1953125]"
187,0.23378164556962025,0.23378165066242218,2528,158,0.99072265625,19.0,"[0.14344261586666107, 0.31038135290145874, 0.28125, 0.1796875]"
188,0.21281645569620253,0.21281646192073822,2528,158,0.99609375,8.0,"[0.14116379618644714, 0.28958332538604736, 0.22265625, 0.1171875]"
189,0.20609177215189872,0.2060917764902115,2528,158,0.99951171875,1.0,"[0.11065573990345001, 0.277542382478714, 0.2708333432674408, 0.1640625]"
190,0.21083860759493672,0.21083861589431763,2528,158,0.99609375,8.0,"[0.14516128599643707, 0.25204917788505554, 0.2569444477558136, 0.25]"
191,0.22389240506329114,0.22389240562915802,2528,158,0.990234375,20.0,"[0.1465517282485962, 0.30443549156188965, 0.22083333134651184, 0.171875]"
192,0.2298259493670886,0.229825958609581,2528,158,0.98876953125,23.0,"[0.1582661271095276, 0.2961065471172333, 0.24074074625968933, 0.2421875]"
193,0.2231012658227848,0.22310127317905426,2528,158,0.9951171875,10.0,"[0.140625, 0.3083333373069763, 0.23125000298023224, 0.171875]"
194,0.2076740506329114,0.2076740562915802,2528,158,0.99609375,8.0,"[0.14139343798160553, 0.24245689809322357, 0.2681451737880707, 0.2265625]"
195,0.23378164556962025,0.23378165066242218,2528,158,0.99462890625,11.0,"[0.15729166567325592, 0.27966102957725525, 0.30241936445236206, 0.203125]"
196,0.24406645569620253,0.24406646192073822,2528,158,0.99755859375,5.0,"[0.16330644488334656, 0.30153509974479675, 0.31854838132858276, 0.171875]"
197,0.2555379746835443,0.2555379867553711,2528,158,0.99365234375,13.0,"[0.17796610295772552, 0.33020833134651184, 0.2782258093357086, 0.1796875]"
198,0.20411392405063292,0.2041139304637909,2528,158,0.990234375,20.0,"[0.10833333432674408, 0.27224576473236084, 0.2661290466785431, 0.1796875]"
199,0.20609177215189872,0.2060917764902115,2528,158,0.99462890625,11.0,"[0.12395833432674408, 0.2701271176338196, 0.2661290466785431, 0.1171875]"
200,0.22468354430379747,0.22468355298042297,2528,158,0.9912109375,18.0,"[0.1454741358757019, 0.2916666567325592, 0.275390625, 0.09375]"
201,0.23022151898734178,0.23022152483463287,2528,158,0.99853515625,3.0,"[0.13229165971279144, 0.3072916567325592, 0.2770833373069763, 0.2109375]"
202,0.221123417721519,0.22112342715263367,2528,158,0.9912109375,18.0,"[0.125, 0.2933467626571655, 0.27016130089759827, 0.15625]"
203,0.21400316455696203,0.21400317549705505,2528,158,0.9951171875,10.0,"[0.13958333432674408, 0.2961065471172333, 0.2068965584039688, 0.171875]"
204,0.22231012658227847,0.2223101258277893,2528,158,0.9921875,16.0,"[0.1424180269241333, 0.28931450843811035, 0.23379629850387573, 0.2734375]"
205,0.20332278481012658,0.20332278311252594,2528,158,0.99609375,8.0,"[0.125, 0.2643442749977112, 0.24583333730697632, 0.15625]"
206,0.21518987341772153,0.2151898741722107,2528,158,0.998046875,4.0,"[0.1240079328417778, 0.25986841320991516, 0.3333333432674408, 0.171875]"
207,0.252373417721519,0.25237342715263367,2528,158,0.99951171875,1.0,"[0.16525423526763916, 0.32172131538391113, 0.2854166626930237, 0.2421875]"
208,0.21044303797468356,0.21044304966926575,2528,158,0.9921875,16.0,"[0.14479166269302368, 0.2563559412956238, 0.27419355511665344, 0.1171875]"
209,0.21281645569620253,0.21281646192073822,2528,158,0.98876953125,23.0,"[0.12708333134651184, 0.28586065769195557, 0.2392241358757019, 0.203125]"
210,0.1831487341772152,0.18314874172210693,2528,158,0.994140625,12.0,"[0.1147540956735611, 0.24062499403953552, 0.21336206793785095, 0.1640625]"
211,0.21400316455696203,0.21400317549705505,2528,158,0.9931640625,14.0,"[0.12923729419708252, 0.28729838132858276, 0.23706896603107452, 0.1875]"
212,0.18037974683544303,0.1803797483444214,2528,158,0.99755859375,5.0,"[0.10104166716337204, 0.23053278028964996, 0.2392241358757019, 0.1796875]"
213,0.25395569620253167,0.2539556920528412,2528,158,0.9921875,16.0,"[0.19374999403953552, 0.31041666865348816, 0.2708333432674408, 0.21875]"
214,0.23180379746835442,0.2318038046360016,2528,158,0.994140625,12.0,"[0.15520833432674408, 0.2848360538482666, 0.28663793206214905, 0.203125]"
215,0.23140822784810128,0.2314082384109497,2528,158,0.9931640625,14.0,"[0.15833333134651184, 0.2801724076271057, 0.322265625, 0.0625]"
216,0.22626582278481014,0.2262658327817917,2528,158,0.9990234375,2.0,"[0.16086065769195557, 0.29343220591545105, 0.2395833283662796, 0.1796875]"
217,0.18117088607594936,0.18117089569568634,2528,158,0.99169921875,17.0,"[0.10625000298023224, 0.24193547666072845, 0.2098214328289032, 0.171875]"
218,0.2389240506329114,0.2389240562915802,2528,158,0.9892578125,22.0,"[0.16598360240459442, 0.3022541105747223, 0.2410714328289032, 0.3046875]"
219,0.21479430379746836,0.2147943079471588,2528,158,0.99365234375,13.0,"[0.15079365670681, 0.2817796468734741, 0.2276785671710968, 0.1796875]"
220,0.24287974683544303,0.2428797483444214,2528,158,0.99560546875,9.0,"[0.17110656201839447, 0.32097458839416504, 0.25833332538604736, 0.15625]"
221,0.2286392405063291,0.22863924503326416,2528,158,0.9912109375,18.0,"[0.12719298899173737, 0.3114919364452362, 0.2681451737880707, 0.15625]"
222,0.2824367088607595,0.282436728477478,2528,158,0.98583984375,29.0,"[0.21659483015537262, 0.3501984179019928, 0.27586206793785095, 0.25]"
223,0.21123417721518986,0.2112341821193695,2528,158,0.998046875,4.0,"[0.1454918086528778, 0.26588982343673706, 0.26249998807907104, 0.1171875]"
224,0.22903481012658228,0.22903481125831604,2528,158,0.9912109375,18.0,"[0.1510416716337204, 0.30020493268966675, 0.2607758641242981, 0.15625]"
225,0.22349683544303797,0.22349683940410614,2528,158,0.9873046875,26.0,"[0.125, 0.295634925365448, 0.26875001192092896, 0.1875]"
226,0.26819620253164556,0.2681961953639984,2528,158,0.994140625,12.0,"[0.20081967115402222, 0.34938523173332214, 0.2611607015132904, 0.1875]"
227,0.25514240506329117,0.2551424205303192,2528,158,0.98095703125,39.0,"[0.16737288236618042, 0.3286290466785431, 0.28663793206214905, 0.21875]"
228,0.22349683544303797,0.22349683940410614,2528,158,0.98681640625,27.0,"[0.13645833730697632, 0.28995901346206665, 0.26508620381355286, 0.21875]"
229,0.25039556962025317,0.2503955662250519,2528,158,0.99365234375,13.0,"[0.1772540956735611, 0.3082627058029175, 0.29374998807907104, 0.21875]"
230,0.2412974683544304,0.24129746854305267,2528,158,0.9951171875,10.0,"[0.16129031777381897, 0.2887931168079376, 0.33125001192092896, 0.1796875]"
231,0.21835443037974683,0.21835443377494812,2528,158,0.994140625,12.0,"[0.144841268658638, 0.2488839328289032, 0.31854838132858276, 0.1953125]"
232,0.2155854430379747,0.21558545529842377,2528,158,0.990234375,20.0,"[0.14724576473236084, 0.2832661271095276, 0.22198276221752167, 0.171875]"
233,0.22507911392405064,0.22507911920547485,2528,158,0.9970703125,6.0,"[0.1354166716337204, 0.3055555522441864, 0.23842592537403107, 0.21875]"
234,0.25039556962025317,0.2503955662250519,2528,158,0.994140625,12.0,"[0.15301723778247833, 0.31854838132858276, 0.3187499940395355, 0.171875]"
235,0.2231012658227848,0.22310127317905426,2528,158,0.99462890625,11.0,"[0.132675439119339, 0.31352460384368896, 0.234375, 0.1328125]"
236,0.2286392405063291,0.22863924503326416,2528,158,0.99365234375,13.0,"[0.140625, 0.2838982939720154, 0.30241936445236206, 0.1953125]"
237,0.2555379746835443,0.2555379867553711,2528,158,0.9892578125,22.0,"[0.1629098355770111, 0.32838982343673706, 0.3187499940395355, 0.1875]"
238,0.2175632911392405,0.21756330132484436,2528,158,0.9990234375,2.0,"[0.14754098653793335, 0.25538793206214905, 0.30443549156188965, 0.140625]"
239,0.2598892405063291,0.25988924503326416,2528,158,0.98095703125,39.0,"[0.17796610295772552, 0.33811476826667786, 0.28333333134651184, 0.1796875]"
240,0.2100474683544304,0.21004746854305267,2528,158,0.98828125,24.0,"[0.13750000298023224, 0.27916666865348816, 0.23333333432674408, 0.1484375]"
241,0.2076740506329114,0.2076740562915802,2528,158,0.9912109375,18.0,"[0.12395833432674408, 0.25, 0.26875001192092896, 0.2890625]"
242,0.2432753164556962,0.24327532947063446,2528,158,0.9990234375,2.0,"[0.1589912325143814, 0.32258063554763794, 0.27217742800712585, 0.1171875]"
243,0.24841772151898733,0.24841773509979248,2528,158,0.9931640625,14.0,"[0.17584745585918427, 0.3187499940395355, 0.27419355511665344, 0.15625]"
244,0.21677215189873417,0.2167721539735794,2528,158,0.99462890625,11.0,"[0.14512711763381958, 0.2913135588169098, 0.251953125, 0.0546875]"
245,0.1918512658227848,0.19185127317905426,2528,158,0.99365234375,13.0,"[0.11562500149011612, 0.25833332538604736, 0.2291666716337204, 0.125]"
246,0.20332278481012658,0.20332278311252594,2528,158,0.994140625,12.0,"[0.13146552443504333, 0.2735655605792999, 0.2177419364452362, 0.1328125]"
247,0.19580696202531644,0.19580696523189545,2528,158,0.99755859375,5.0,"[0.13422131538391113, 0.22775423526763916, 0.26875001192092896, 0.15625]"
248,0.2132120253164557,0.2132120281457901,2528,158,0.98193359375,37.0,"[0.14166666567325592, 0.29405736923217773, 0.2198275923728943, 0.109375]"
249,0.23219936708860758,0.23219937086105347,2528,158,0.99072265625,19.0,"[0.1806640625, 0.30818966031074524, 0.2075892835855484, 0.1796875]"
250,0.2535601265822785,0.2535601258277893,2528,158,0.99365234375,13.0,"[0.16101695597171783, 0.33669355511665344, 0.2715517282485962, 0.2265625]"
251,0.23299050632911392,0.23299051821231842,2528,158,0.99267578125,15.0,"[0.14978447556495667, 0.30645161867141724, 0.2604166567325592, 0.1640625]"
252,0.2579113924050633,0.2579113841056824,2528,158,0.9931640625,14.0,"[0.17110656201839447, 0.3072916567325592, 0.32543104887008667, 0.3046875]"
253,0.2733386075949367,0.2733386158943176,2528,158,0.9931640625,14.0,"[0.18426723778247833, 0.35729166865348816, 0.306640625, 0.15625]"
254,0.2298259493670886,0.229825958609581,2528,158,0.99072265625,19.0,"[0.14406779408454895, 0.2916666567325592, 0.2983871102333069, 0.1328125]"
255,0.21083860759493672,0.21083861589431763,2528,158,0.99267578125,15.0,"[0.12604166567325592, 0.26875001192092896, 0.2645833194255829, 0.2109375]"
256,0.22033227848101267,0.2203322798013687,2528,158,0.99609375,8.0,"[0.12909835577011108, 0.2786017060279846, 0.3083333373069763, 0.15625]"
257,0.2310126582278481,0.23101265728473663,2528,158,0.99462890625,11.0,"[0.15148304402828217, 0.2981557250022888, 0.2708333432674408, 0.15625]"
258,0.23180379746835442,0.2318038046360016,2528,158,0.98876953125,23.0,"[0.16935484111309052, 0.28289473056793213, 0.28629031777381897, 0.140625]"
259,0.22784810126582278,0.2278481125831604,2528,158,0.99365234375,13.0,"[0.17540322244167328, 0.26946720480918884, 0.24768517911434174, 0.25]"
260,0.2076740506329114,0.2076740562915802,2528,158,0.99365234375,13.0,"[0.13508065044879913, 0.2680084705352783, 0.25646552443504333, 0.1484375]"
261,0.2274525316455696,0.22745253145694733,2528,158,0.99609375,8.0,"[0.1598360687494278, 0.27812498807907104, 0.2693965435028076, 0.2109375]"
262,0.2274525316455696,0.22745253145694733,2528,158,0.98828125,24.0,"[0.15312500298023224, 0.296875, 0.26249998807907104, 0.1328125]"
263,0.221123417721519,0.22112342715263367,2528,158,0.98779296875,25.0,"[0.1493644118309021, 0.2745901644229889, 0.2645833194255829, 0.1796875]"
264,0.19818037974683544,0.19818037748336792,2528,158,0.998046875,4.0,"[0.13508065044879913, 0.24470339715480804, 0.2521551847457886, 0.1484375]"
265,0.23457278481012658,0.23457279801368713,2528,158,0.9853515625,30.0,"[0.1582661271095276, 0.3031249940395355, 0.2566964328289032, 0.234375]"
266,0.2432753164556962,0.24327532947063446,2528,158,0.99853515625,3.0,"[0.19062499701976776, 0.28283897042274475, 0.2842741906642914, 0.1875]"
267,0.23180379746835442,0.2318038046360016,2528,158,0.99169921875,17.0,"[0.1525423675775528, 0.3012295067310333, 0.2604166567325592, 0.1796875]"
268,0.22784810126582278,0.2278481125831604,2528,158,0.99169921875,17.0,"[0.1526639312505722, 0.2889344394207001, 0.2589285671710968, 0.2265625]"
269,0.19659810126582278,0.1965981125831604,2528,158,0.99169921875,17.0,"[0.14270833134651184, 0.25, 0.22782258689403534, 0.0859375]"
270,0.2199367088607595,0.21993671357631683,2528,158,0.99072265625,19.0,"[0.15322580933570862, 0.28289473056793213, 0.2620967626571655, 0.125]"
271,0.23694620253164558,0.2369462102651596,2528,158,0.9853515625,30.0,"[0.16249999403953552, 0.3093220293521881, 0.25806450843811035, 0.1796875]"
272,0.19106012658227847,0.1910601258277893,2528,158,0.99951171875,1.0,"[0.12397541105747223, 0.23565573990345, 0.2299107164144516, 0.2265625]"
273,0.24525316455696203,0.24525317549705505,2528,158,0.99560546875,9.0,"[0.16086065769195557, 0.31355932354927063, 0.30000001192092896, 0.1796875]"
274,0.2199367088607595,0.21993671357631683,2528,158,0.994140625,12.0,"[0.14651639759540558, 0.26770833134651184, 0.2607758641242981, 0.2734375]"
275,0.2567246835443038,0.25672468543052673,2528,158,0.9921875,16.0,"[0.16393442451953888, 0.3211206793785095, 0.34879031777381897, 0.140625]"
276,0.2298259493670886,0.229825958609581,2528,158,0.99560546875,9.0,"[0.15471310913562775, 0.2693965435028076, 0.32056450843811035, 0.1640625]"
277,0.23615506329113925,0.23615506291389465,2528,158,0.99560546875,9.0,"[0.14364035427570343, 0.3075396716594696, 0.2770833373069763, 0.1796875]"
278,0.1807753164556962,0.18077531456947327,2528,158,0.99755859375,5.0,"[0.1075819656252861, 0.2288135588169098, 0.23749999701976776, 0.171875]"
279,0.21835443037974683,0.21835443377494812,2528,158,0.99560546875,9.0,"[0.13627049326896667, 0.29741379618644714, 0.25604838132858276, 0.125]"
280,0.24169303797468356,0.24169304966926575,2528,158,0.99658203125,7.0,"[0.16379310190677643, 0.32069671154022217, 0.25806450843811035, 0.140625]"
281,0.23536392405063292,0.2353639304637909,2528,158,0.9970703125,6.0,"[0.1631355881690979, 0.2906250059604645, 0.2943548262119293, 0.125]"
282,0.2563291139240506,0.25632911920547485,2528,158,0.98583984375,29.0,"[0.1495535671710968, 0.3313491940498352, 0.3245967626571655, 0.1484375]"
283,0.26700949367088606,0.2670094966888428,2528,158,0.9912109375,18.0,"[0.17083333432674408, 0.33125001192092896, 0.3479166626930237, 0.203125]"
284,0.2587025316455696,0.2587025463581085,2528,158,0.9892578125,22.0,"[0.1905737668275833, 0.3177083432674408, 0.3146551847457886, 0.1328125]"
285,0.21914556962025317,0.21914558112621307,2528,158,0.99462890625,11.0,"[0.12708333134651184, 0.30937498807907104, 0.23749999701976776, 0.1640625]"
286,0.19264240506329114,0.19264240562915802,2528,158,0.99755859375,5.0,"[0.10625000298023224, 0.2618534564971924, 0.259765625, 0.0703125]"
287,0.21400316455696203,0.21400317549705505,2528,158,0.986328125,28.0,"[0.12083332985639572, 0.26536884903907776, 0.29956895112991333, 0.2109375]"
288,0.19778481012658228,0.19778481125831604,2528,158,0.9970703125,6.0,"[0.14166666567325592, 0.2392241358757019, 0.2578125, 0.078125]"
289,0.20490506329113925,0.20490506291389465,2528,158,0.99658203125,7.0,"[0.1280737668275833, 0.26588982343673706, 0.23333333432674408, 0.234375]"
290,0.23338607594936708,0.2333860844373703,2528,158,0.99560546875,9.0,"[0.1686507910490036, 0.277542382478714, 0.2790178656578064, 0.2578125]"
291,0.21123417721518986,0.2112341821193695,2528,158,0.99267578125,15.0,"[0.13729508221149445, 0.2839912176132202, 0.2578125, 0.0703125]"
292,0.22231012658227847,0.2223101258277893,2528,158,0.99658203125,7.0,"[0.15322580933570862, 0.27478447556495667, 0.27291667461395264, 0.1875]"
293,0.2254746835443038,0.22547468543052673,2528,158,0.9931640625,14.0,"[0.1355932205915451, 0.3135416805744171, 0.2520161271095276, 0.125]"
294,0.21400316455696203,0.21400317549705505,2528,158,0.98388671875,33.0,"[0.17418032884597778, 0.2807376980781555, 0.1584821492433548, 0.203125]"
295,0.21044303797468356,0.21044304966926575,2528,158,0.99755859375,5.0,"[0.13004031777381897, 0.26536884903907776, 0.25925925374031067, 0.25]"
296,0.21242088607594936,0.21242089569568634,2528,158,0.99658203125,7.0,"[0.1458333283662796, 0.2552083432674408, 0.2770833373069763, 0.1484375]"
297,0.25830696202531644,0.25830698013305664,2528,158,0.990234375,20.0,"[0.17741934955120087, 0.3237704932689667, 0.28703704476356506, 0.2890625]"
298,0.2088607594936709,0.20886076986789703,2528,158,0.98486328125,31.0,"[0.15042373538017273, 0.2604166567325592, 0.23991934955120087, 0.1328125]"
299,0.24050632911392406,0.2405063360929489,2528,158,0.99169921875,17.0,"[0.13729508221149445, 0.3135416805744171, 0.30818966031074524, 0.234375]"
300,0.1863132911392405,0.18631330132484436,2528,158,0.9970703125,6.0,"[0.11885245889425278, 0.23275862634181976, 0.25, 0.1171875]"
301,0.21083860759493672,0.21083861589431763,2528,158,0.9912109375,18.0,"[0.13645833730697632, 0.2651209533214569, 0.2566964328289032, 0.1875]"
302,0.21044303797468356,0.21044304966926575,2528,158,0.99755859375,5.0,"[0.13453389704227448, 0.27224576473236084, 0.248046875, 0.1640625]"
303,0.2432753164556962,0.24327532947063446,2528,158,0.99609375,8.0,"[0.16379310190677643, 0.31147539615631104, 0.27620968222618103, 0.171875]"
304,0.24090189873417722,0.2409019023180008,2528,158,0.99072265625,19.0,"[0.16229838132858276, 0.30402541160583496, 0.2909482717514038, 0.203125]"
305,0.23694620253164558,0.2369462102651596,2528,158,0.9931640625,14.0,"[0.14830508828163147, 0.3115079402923584, 0.2611607015132904, 0.21875]"
306,0.22943037974683544,0.2294303923845291,2528,158,0.98486328125,31.0,"[0.1582661271095276, 0.28919491171836853, 0.2737068831920624, 0.1796875]"
307,0.1875,0.1875,2528,158,0.99560546875,9.0,"[0.12192623317241669, 0.24568966031074524, 0.22782258689403534, 0.109375]"
308,0.20490506329113925,0.20490506291389465,2528,158,0.9970703125,6.0,"[0.12392241507768631, 0.2842741906642914, 0.21875, 0.125]"
309,0.23655063291139242,0.23655064404010773,2528,158,0.9912109375,18.0,"[0.15573769807815552, 0.3072916567325592, 0.28663793206214905, 0.140625]"
310,0.2286392405063291,0.22863924503326416,2528,158,0.998046875,4.0,"[0.13934426009655, 0.3012295067310333, 0.2678571343421936, 0.21875]"
311,0.20213607594936708,0.2021360844373703,2528,158,0.9873046875,26.0,"[0.125, 0.2711864411830902, 0.24137930572032928, 0.1484375]"
312,0.22231012658227847,0.2223101258277893,2528,158,0.9921875,16.0,"[0.15889830887317657, 0.2973790466785431, 0.21336206793785095, 0.140625]"
313,0.20371835443037975,0.203718364238739,2528,158,0.990234375,20.0,"[0.1299603134393692, 0.2715163826942444, 0.20673076808452606, 0.2578125]"
314,0.20213607594936708,0.2021360844373703,2528,158,0.99267578125,15.0,"[0.13709677755832672, 0.25646552443504333, 0.24375000596046448, 0.15625]"
315,0.24643987341772153,0.2464398741722107,2528,158,0.9912109375,18.0,"[0.16249999403953552, 0.31979167461395264, 0.29374998807907104, 0.1484375]"
316,0.19936708860759494,0.19936709105968475,2528,158,0.9892578125,22.0,"[0.11853448301553726, 0.2645833194255829, 0.25, 0.09375]"
317,0.20688291139240506,0.20688292384147644,2528,158,0.98876953125,23.0,"[0.11987704783678055, 0.27291667461395264, 0.26293104887008667, 0.171875]"
318,0.21875,0.21875,2528,158,0.99755859375,5.0,"[0.14088982343673706, 0.29032257199287415, 0.22413793206214905, 0.21875]"
319,0.21044303797468356,0.21044304966926575,2528,158,0.99658203125,7.0,"[0.1411290317773819, 0.2532327473163605, 0.2854166626930237, 0.15625]"
320,0.2432753164556962,0.24327532947063446,2528,158,0.9931640625,14.0,"[0.16041666269302368, 0.3187499940395355, 0.28333333134651184, 0.1484375]"
321,0.20094936708860758,0.20094937086105347,2528,158,0.99560546875,9.0,"[0.1302083283662796, 0.23728813230991364, 0.28830644488334656, 0.125]"
322,0.17563291139240506,0.17563290894031525,2528,158,0.99609375,8.0,"[0.11041666567325592, 0.23411017656326294, 0.20967741310596466, 0.1015625]"
323,0.1930379746835443,0.1930379867553711,2528,158,0.98779296875,25.0,"[0.125, 0.24461206793785095, 0.23790322244167328, 0.1640625]"
324,0.22705696202531644,0.22705696523189545,2528,158,0.99560546875,9.0,"[0.13205644488334656, 0.3031249940395355, 0.2790178656578064, 0.2109375]"
325,0.16890822784810128,0.1689082384109497,2528,158,0.998046875,4.0,"[0.10450819879770279, 0.20021186769008636, 0.24791666865348816, 0.1328125]"
326,0.24367088607594936,0.24367089569568634,2528,158,0.99560546875,9.0,"[0.15148304402828217, 0.32056450843811035, 0.2715517282485962, 0.2265625]"
327,0.24248417721518986,0.2424841821193695,2528,158,0.99267578125,15.0,"[0.17291666567325592, 0.3188559412956238, 0.25806450843811035, 0.140625]"
328,0.20094936708860758,0.20094937086105347,2528,158,0.99267578125,15.0,"[0.11864406615495682, 0.2704918086528778, 0.23749999701976776, 0.140625]"
329,0.23061708860759494,0.23061709105968475,2528,158,0.998046875,4.0,"[0.13793103396892548, 0.3084677457809448, 0.2645833194255829, 0.171875]"
330,0.23061708860759494,0.23061709105968475,2528,158,0.98388671875,33.0,"[0.12916666269302368, 0.2981557250022888, 0.3038793206214905, 0.2109375]"
331,0.23852848101265822,0.23852849006652832,2528,158,0.99267578125,15.0,"[0.1551724076271057, 0.3094262182712555, 0.28830644488334656, 0.109375]"
332,0.21795886075949367,0.21795886754989624,2528,158,0.9912109375,18.0,"[0.12295082211494446, 0.2973790466785431, 0.25231480598449707, 0.2109375]"
333,0.189873417721519,0.18987342715263367,2528,158,0.99267578125,15.0,"[0.10805084556341171, 0.265625, 0.22177419066429138, 0.1015625]"
334,0.18037974683544303,0.1803797483444214,2528,158,0.99560546875,9.0,"[0.10143442451953888, 0.23199152946472168, 0.2541666626930237, 0.125]"
335,0.21123417721518986,0.2112341821193695,2528,158,0.99560546875,9.0,"[0.14446721971035004, 0.2666666805744171, 0.2306034415960312, 0.234375]"
336,0.20174050632911392,0.20174051821231842,2528,158,0.99267578125,15.0,"[0.1239919364452362, 0.24671052396297455, 0.29233869910240173, 0.1328125]"
337,0.16257911392405064,0.16257911920547485,2528,158,0.99462890625,11.0,"[0.10245901346206665, 0.19687500596046448, 0.22198276221752167, 0.1484375]"
338,0.2120253164556962,0.21202531456947327,2528,158,0.9921875,16.0,"[0.13319672644138336, 0.26844263076782227, 0.2455357164144516, 0.265625]"
339,0.23734177215189872,0.2373417764902115,2528,158,0.9912109375,18.0,"[0.16733871400356293, 0.2898706793785095, 0.30416667461395264, 0.1484375]"
340,0.24287974683544303,0.2428797483444214,2528,158,0.98974609375,21.0,"[0.16525423526763916, 0.3125, 0.26724138855934143, 0.1875]"
341,0.1886867088607595,0.18868671357631683,2528,158,0.99365234375,13.0,"[0.10383064299821854, 0.2542372941970825, 0.2284482717514038, 0.21875]"
342,0.23536392405063292,0.2353639304637909,2528,158,0.99609375,8.0,"[0.15778689086437225, 0.3050847351551056, 0.25833332538604736, 0.2265625]"
343,0.21123417721518986,0.2112341821193695,2528,158,0.99658203125,7.0,"[0.12613636255264282, 0.2936508059501648, 0.228515625, 0.078125]"
344,0.2590981012658228,0.2590981125831604,2528,158,0.98291015625,35.0,"[0.18541666865348816, 0.32786884903907776, 0.26508620381355286, 0.265625]"
345,0.20411392405063292,0.2041139304637909,2528,158,0.9921875,16.0,"[0.14166666567325592, 0.265625, 0.22291666269302368, 0.140625]"
346,0.2468354430379747,0.24683545529842377,2528,158,0.990234375,20.0,"[0.1696428507566452, 0.3135775923728943, 0.29525861144065857, 0.1953125]"
347,0.22270569620253164,0.22270570695400238,2528,158,0.990234375,20.0,"[0.14300847053527832, 0.28729838132858276, 0.25431033968925476, 0.1953125]"
348,0.26938291139240506,0.26938292384147644,2528,158,0.98291015625,35.0,"[0.1946721374988556, 0.3196721374988556, 0.3236607015132904, 0.265625]"
349,0.2132120253164557,0.2132120281457901,2528,158,0.984375,32.0,"[0.1321721374988556, 0.27648305892944336, 0.2541666626930237, 0.2109375]"
350,0.20213607594936708,0.2021360844373703,2528,158,0.9921875,16.0,"[0.13104838132858276, 0.236228808760643, 0.28663793206214905, 0.1953125]"
351,0.23931962025316456,0.23931962251663208,2528,158,0.9951171875,10.0,"[0.1670081913471222, 0.3062500059604645, 0.26293104887008667, 0.203125]"
352,0.17681962025316456,0.17681962251663208,2528,158,0.99609375,8.0,"[0.10040983557701111, 0.23383620381355286, 0.22983871400356293, 0.140625]"
353,0.24169303797468356,0.24169304966926575,2528,158,0.99853515625,3.0,"[0.17543859779834747, 0.3186475336551666, 0.24609375, 0.109375]"
354,0.1673259493670886,0.167325958609581,2528,158,0.99462890625,11.0,"[0.08749999850988388, 0.22083333134651184, 0.22499999403953552, 0.1484375]"
355,0.2602848101265823,0.26028481125831604,2528,158,0.9921875,16.0,"[0.17083333432674408, 0.3291666805744171, 0.3270833194255829, 0.1640625]"
356,0.22507911392405064,0.22507911920547485,2528,158,0.99560546875,9.0,"[0.14754098653793335, 0.2802083194255829, 0.2780172526836395, 0.2109375]"
357,0.22389240506329114,0.22389240562915802,2528,158,0.986328125,28.0,"[0.1381578892469406, 0.30745968222618103, 0.23991934955120087, 0.125]"
358,0.2076740506329114,0.2076740562915802,2528,158,0.9970703125,6.0,"[0.125, 0.28854167461395264, 0.2291666716337204, 0.140625]"
359,0.1875,0.1875,2528,158,0.99755859375,5.0,"[0.09745762497186661, 0.2614583373069763, 0.23991934955120087, 0.09375]"
360,0.21400316455696203,0.21400317549705505,2528,158,0.99365234375,13.0,"[0.14254385232925415, 0.2920081913471222, 0.224609375, 0.0859375]"
361,0.19659810126582278,0.1965981125831604,2528,158,0.9912109375,18.0,"[0.10625000298023224, 0.2708333432674408, 0.24791666865348816, 0.125]"
362,0.21954113924050633,0.21954114735126495,2528,158,0.9931640625,14.0,"[0.125, 0.32056450843811035, 0.20416666567325592, 0.1796875]"
363,0.189873417721519,0.18987342715263367,2528,158,0.9892578125,22.0,"[0.12090163677930832, 0.24784483015537262, 0.23185484111309052, 0.1328125]"
364,0.21281645569620253,0.21281646192073822,2528,158,0.98388671875,33.0,"[0.12704917788505554, 0.29661017656326294, 0.2395833283662796, 0.1484375]"
365,0.24525316455696203,0.24525317549705505,2528,158,0.9921875,16.0,"[0.1670258641242981, 0.33467742800712585, 0.2395833283662796, 0.140625]"
366,0.19462025316455697,0.1946202516555786,2528,158,0.99072265625,19.0,"[0.1230158731341362, 0.25, 0.21990740299224854, 0.2578125]"
367,0.20332278481012658,0.20332278311252594,2528,158,0.994140625,12.0,"[0.10883620381355286, 0.27916666865348816, 0.265625, 0.0703125]"
368,0.18829113924050633,0.18829114735126495,2528,158,0.99267578125,15.0,"[0.1112288162112236, 0.2571721374988556, 0.20208333432674408, 0.1796875]"
369,0.20530063291139242,0.20530064404010773,2528,158,0.9931640625,14.0,"[0.10560344904661179, 0.2822580635547638, 0.2604166567325592, 0.125]"
370,0.20450949367088608,0.20450949668884277,2528,158,0.9951171875,10.0,"[0.11513157933950424, 0.28830644488334656, 0.22580644488334656, 0.109375]"
371,0.20174050632911392,0.20174051821231842,2528,158,0.99267578125,15.0,"[0.125, 0.2737068831920624, 0.23541666567325592, 0.1484375]"
372,0.22824367088607594,0.22824367880821228,2528,158,0.9853515625,30.0,"[0.1160714253783226, 0.3417338728904724, 0.2421875, 0.078125]"
